"Date (dd/mm/yyyy)","Petrol: Delhi (Rs./litre)","Petrol: Mumbai (Rs./litre)","Petrol: Chennai (Rs./litre)","Petrol: Kolkata (Rs./litre)","Diesel: Delhi (Rs./litre)","Diesel: Mumbai (Rs./litre)","Diesel: Chennai (Rs./litre)","Diesel: Kolkata (Rs./litre)"
"13/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"14/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"15/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"16/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"17/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"18/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"19/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"20/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"21/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"22/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"23/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"24/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"25/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"26/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"27/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"28/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"29/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"30/11/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"01/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"02/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"03/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"04/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"05/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"06/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"07/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"08/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"09/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"10/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"11/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"12/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"13/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"14/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"15/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"16/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"17/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"18/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"19/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"20/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"21/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"22/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"23/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"24/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"25/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"26/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"27/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"28/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"29/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"30/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"31/12/2022",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"01/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"02/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"03/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"04/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"05/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"06/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"07/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"08/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"09/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"10/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"11/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"12/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"13/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"14/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"15/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"16/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"17/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"18/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"19/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"20/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"21/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"22/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"23/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"24/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"25/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"26/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"27/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"28/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"29/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"30/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"31/01/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"01/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"02/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"03/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"04/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"05/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"06/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"07/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"08/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"09/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"10/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"11/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"12/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"13/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"14/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"15/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"16/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"17/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"18/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"19/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"20/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"21/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"22/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"23/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"24/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"25/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"26/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"27/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"28/02/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"01/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"02/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"03/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"04/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"05/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"06/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"07/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"08/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"09/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"10/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"11/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"12/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"13/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"14/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"15/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"16/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"17/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"18/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"19/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"20/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"21/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"22/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"23/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"24/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"25/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"26/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"27/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"28/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"29/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"30/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"31/03/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"01/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"02/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"03/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"04/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"05/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"06/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"07/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"08/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"09/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"10/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"11/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"12/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"13/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"14/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"15/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"16/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"17/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"18/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"19/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"20/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"21/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"22/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"23/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"24/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"25/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"26/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"27/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"28/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"29/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"30/04/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"01/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"02/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"03/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"04/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"05/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"06/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"07/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"08/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"09/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"10/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
"11/05/2023",96.720000,106.310000,102.630000,106.030000,89.620000,94.270000,94.240000,92.760000
