"yyyymmdd","CEA.DGR.COL","CEA.DGR.LIG","CEA.DGR.GAS","CEA.DGR.DIE","CEA.DGR.HSO","CEA.DGR.NAP","CEA.DGR.MFU","CEA.DGR.THM","CEA.DGR.NUC","CEA.DGR.HYD","CEA.DGR.BHU","CEA.DGR.TOT","CEA.DGR.WND","CEA.DGR.SOL","CEA.DGR.OTH","CEA.DGR.RES"
20220728,2975.610000,96.300000,68.570000,0.360000,0,0,0,3140.840000,114.590000,737.190000,36.410000,4029.030000,114.690000,225.740000,59.750000,400.180000
20220729,3030.370000,101.420000,68.330000,0.360000,0,0,0,3200.480000,117.120000,651.570000,43.310000,4012.480000,123.600000,254.050000,58.920000,436.570000
20220730,2887.020000,108.570000,65.050000,0.360000,0,0,0,3061.000000,117.350000,696.120000,42.680000,3917.150000,169.780000,250.120000,62.100000,482
20220731,2697.960000,101.940000,61.970000,0.360000,0,0,0,2862.230000,115.040000,662.220000,43.410000,3682.900000,210.450000,260.900000,56.330000,527.680000
20220801,2823.460000,108.380000,65.400000,0.360000,0,0,0,2997.600000,116.160000,677.880000,40.760000,3832.400000,262.370000,227.710000,55.330000,545.410000
20220802,2924.990000,110.750000,72.590000,0.360000,0,0,0,3108.690000,117.070000,723.190000,43.520000,3992.470000,241.410000,243.460000,53.770000,538.640000
20220803,3077.550000,112.520000,70.450000,0.360000,0,0,0,3260.880000,116.340000,725.120000,43.110000,4145.450000,161.390000,225.390000,49.160000,435.940000
20220804,3072.620000,109.050000,72.450000,0.360000,0,0,0,3254.480000,115.810000,708.110000,41.850000,4120.250000,156.950000,194.540000,51.210000,402.700000
20220805,2943.180000,109.250000,70.070000,0.360000,0,0,0,3122.860000,117.310000,685.660000,40.300000,3966.130000,253.470000,202.250000,51.840000,507.560000
20220806,2832.950000,106.140000,65.570000,0.360000,0,0,0,3005.020000,117.170000,699.840000,44.840000,3866.870000,296.100000,218.240000,54.620000,568.960000
20220807,2629.760000,106.250000,61.810000,0.360000,0,0,0,2798.180000,116.950000,702.500000,45.810000,3663.440000,310.200000,198.670000,56.500000,565.370000
20220808,2725.770000,99.520000,66.640000,0.360000,0,0,0,2892.290000,112.260000,716.680000,45.170000,3766.400000,341.010000,189.910000,45.480000,576.400000
20220809,2743.510000,88.220000,63.430000,0.360000,0,0,0,2895.520000,112.410000,702.830000,46.690000,3757.450000,361.780000,229.840000,51.290000,642.910000
20220810,2726.910000,73.700000,65.510000,0.360000,0,0,0,2866.480000,112.430000,710.900000,45.790000,3735.600000,387.370000,251.400000,56.080000,694.850000
20220811,2520.550000,81.880000,55.680000,0.360000,0,0,0,2658.470000,110.930000,725.050000,46.180000,3540.630000,427.570000,228.820000,52.480000,708.870000
20220812,2652.040000,90.410000,59.440000,0.360000,0,0,0,2802.250000,112.730000,744.020000,42.520000,3701.520000,420.920000,226.120000,54.800000,701.840000
20220813,2744.480000,87.700000,58.770000,0.360000,0,0,0,2891.310000,112.940000,796.950000,41.800000,3843.000000,395.580000,196.560000,52.270000,644.410000
20220814,2535.430000,82.650000,59.970000,0.360000,0,0,0,2678.410000,114.070000,774.290000,46.300000,3613.070000,383.810000,214.360000,46.440000,644.610000
20220815,2371.570000,85.490000,59.280000,0.360000,0,0,0,2516.700000,117.190000,740.990000,45.620000,3420.500000,259.590000,195.250000,52.030000,506.870000
20220816,2608.980000,97.570000,59.440000,0.360000,0,0,0,2766.350000,118.020000,756.840000,45.910000,3687.120000,230.240000,236.620000,57.430000,524.290000
20220817,2808.390000,101.480000,62.140000,0.360000,0,0,0,2972.370000,114.580000,784.540000,44.140000,3915.630000,296.020000,218.970000,60.840000,575.830000
20220818,2889.060000,92.740000,62.650000,0.360000,0,0,0,3044.810000,112.480000,790.440000,41.010000,3988.740000,339.780000,243.060000,59.740000,642.580000
20220819,2890.550000,93.030000,64.150000,0.360000,0,0,0,3048.090000,114.120000,785.640000,42.680000,3990.530000,328.220000,247.280000,58.710000,634.210000
20220820,2785.560000,99.790000,61.580000,0.360000,0,0,0,2947.290000,115.900000,782.490000,44.740000,3890.420000,295.100000,224.880000,61.620000,581.600000
20220821,2654.380000,97.010000,61.080000,0.360000,0,0,0,2812.830000,116.080000,778.440000,43.830000,3751.180000,348.340000,237.680000,54.980000,641
20220822,2768.990000,94.100000,61.970000,0.360000,0,0,0,2925.420000,116.480000,791.290000,45,3878.190000,432.160000,229.820000,61.550000,723.530000
20220823,2875.380000,88.640000,60.390000,0.360000,0,0,0,3024.770000,111.880000,742.420000,44.570000,3923.640000,437.990000,229.310000,60.880000,728.180000
20220824,2892.170000,87.270000,63.900000,0.360000,0,0,0,3043.700000,111.390000,780.300000,42.780000,3978.170000,345.980000,220.870000,61.650000,628.500000
20220825,2956.080000,86.380000,65.100000,0.360000,0,0,0,3107.920000,111.080000,804.830000,37.620000,4061.450000,227.360000,237.810000,60.710000,525.880000
20220826,3111.310000,89.880000,63.750000,0.360000,0,0,0,3265.300000,110.780000,814.570000,37.430000,4228.080000,141.680000,237.970000,57.300000,436.950000
20220827,3078.730000,88.490000,61.050000,0.360000,0,0,0,3228.630000,114.240000,785.690000,35.010000,4163.570000,165.460000,256.280000,55.880000,477.620000
20220828,2990.490000,91.440000,55.920000,0.360000,0,0,0,3138.210000,114.330000,759.690000,45.760000,4057.990000,147.280000,250.070000,55.060000,452.410000
20220829,3171.920000,93.780000,61.700000,0.360000,0,0,0,3327.760000,114.130000,809.190000,45.530000,4296.610000,63.310000,226.460000,52.440000,342.210000
20220830,3264.130000,90.670000,61.640000,0.360000,0,0,0,3416.800000,113.980000,813.000000,46.280000,4390.060000,32.860000,249.390000,55.670000,337.920000
20220831,3212.980000,96.940000,63.100000,0.360000,0,0,0,3373.380000,118.530000,785.550000,45.600000,4323.060000,60.716000,262.820000,57.930000,381.466000
20220901,3206.750000,93.490000,62.310000,0.360000,0,0,0,3362.910000,119.940000,782.850000,47.520000,4313.220000,70.760000,246.990900,57.810000,375.560900
20220902,3256.190000,93.770000,63.470000,0.360000,0,0,0,3413.790000,120.210000,784.700000,46.200000,4364.900000,60.100000,272.600000,60.360000,393.060000
20220903,3257.730000,92.020000,64.740000,0.360000,0,0,0,3414.850000,118.480000,780.110000,46.170000,4359.610000,116.910000,295.020000,60.810000,472.740000
20220904,3029.590000,87.870000,59.260000,0.360000,0,0,0,3177.080000,119.930000,756.000000,47.630000,4100.640000,229.880000,271.400000,57.440000,558.720000
20220905,3212.470000,91.340000,61.150000,0.360000,0,0,0,3365.320000,115.110000,751.850000,45.590000,4277.870000,163.570000,272.030000,58.840000,494.440000
20220906,3297.700000,88.350000,63.600000,0.360000,0,0,0,3450.010000,114.250000,744.880000,43.690000,4352.830000,144.500000,268.340000,58.900000,471.740000
20220907,3346.940000,78.050000,63.000000,0.360000,0,0,0,3488.350000,115.170000,746.300000,46.520000,4396.340000,150.600000,260.260000,57.080000,467.940000
20220908,3279.640000,79.090000,63.840000,0.360000,0,0,0,3422.930000,114.310000,755.050000,46.670000,4338.960000,180.230000,235.920000,48.580000,464.730000
20220909,3212.820000,80.670000,57.080000,0.360000,0,0,0,3350.930000,114.980000,753.480000,47.270000,4266.660000,195.460000,249.880000,55.450000,500.790000
20220910,3136.620000,89.540000,60.860000,0.360000,0,0,0,3287.380000,115.160000,737.510000,49.300000,4189.350000,232.100000,227.620000,50.230000,509.950000
20220911,2864.650000,92.370000,55.810000,0.360000,0,0,0,3013.190000,115.450000,718.550000,45.550000,3892.740000,276.170000,228.130000,50.310000,554.610000
20220912,2854.810000,97.040000,61.580000,0.360000,0,0,0,3013.790000,110.750000,757.670000,46.830000,3929.040000,306.530000,221.010000,54.500000,582.040000
20220913,2847.460000,99.060000,60.060000,0.360000,0,0,0,3006.940000,108.500000,756.040000,47.460000,3918.940000,260.540000,239.070000,52.400000,552.010000
20220914,2855.070000,100.250000,59.160000,0.360000,0,0,0,3014.840000,106.110000,756.730000,46.960000,3924.640000,224.480000,235.470000,40.210000,500.160000
20220915,2715.060000,101.980000,57.310000,0.360000,0,0,0,2874.710000,101.680000,745.380000,46.630000,3768.400000,,,,
20220916,2589.160000,105.010000,54.150000,0.360000,0,0,0,2748.680000,101.840000,747.540000,45.800000,3643.860000,331.480000,267.510000,57.180000,656.170000
20220917,2633.080000,103.680000,54.600000,0.360000,0,0,0,2791.720000,100.870000,751.790000,48.070000,3692.450000,267.270000,281.520000,51.890000,600.680000
20220918,2707.260000,102.190000,55.420000,0.360000,0,0,0,2865.230000,100.730000,740.220000,46.630000,3752.810000,184.490000,281.530000,60.510000,526.530000
20220919,2908.580000,82.590000,60.130000,0.360000,0,0,0,3051.660000,105.330000,736.110000,44.230000,3937.330000,243.150000,266.480000,59.870000,569.500000
20220920,2953.390000,87.950000,55.160000,0.360000,0,0,0,3096.860000,107.050000,706.580000,44.250000,3954.740000,243.150000,267.140000,56.660000,566.950000
20220921,2912.920000,90.440000,56.740000,0.360000,0,0,0,3060.460000,107,715.920000,41.630000,3925.010000,235.460000,269.330000,57.640000,562.430000
20220922,2770.260000,81.850000,55.100000,0.360000,0,0,0,2907.570000,111.290000,720.790000,43.230000,3782.880000,297.710000,270.300000,51.100000,619.110000
20220923,2676.990000,77.540000,53.980000,0.360000,0,0,0,2808.870000,112.120000,734.380000,43.040000,3698.410000,326.840000,271.290000,60.320000,658.450000
20220924,2621.590000,84.980000,49.200000,0.360000,0,0,0,2756.130000,111.610000,711.260000,43.040000,3622.040000,297.990000,275.610000,49.820000,623.420000
20220925,2595.470000,95.250000,51.710000,0.360000,0,0,0,2742.790000,114.860000,713.360000,45.350000,3616.360000,177.820000,282.160000,49.030000,509.010000
20220926,2879.350000,106.840000,58.980000,0.360000,0,0,0,3045.530000,123.380000,727.230000,41.710000,3937.850000,106.370000,233.930000,50.220000,390.520000
20220927,2918.170000,108.630000,57.940000,0.360000,0,0,0,3085.100000,126.430000,716.450000,42.370000,3970.350000,102.610000,266.580000,55.540000,424.730000
20220928,3015.530000,102.410000,59.000000,0.360000,0,0,0,3177.300000,126.900000,671.660000,37.500000,4013.360000,162.490000,259.550000,54.240000,476.280000
20220929,3050.360000,104.040000,57.130000,0.360000,0,0,0,3211.890000,115.400000,647.860000,39.050000,4014.200000,164.380000,253.820000,50.930000,469.130000
20220930,3020.290000,105.290000,57.570000,0.360000,0,0,0,3183.510000,129.950000,627.140000,34.630000,3975.230000,212.980000,243.720000,47.730000,504.430000
20221001,2907.660000,92.650000,55.760000,0.360000,0,0,0,3056.430000,130.760000,603.890000,32.290000,3823.370000,251.030000,260.560000,50.170000,561.760000
20221002,2755.970000,87.400000,55.830000,0.360000,0,0,0,2899.560000,132.130000,594.520000,31.100000,3657.310000,235.830000,279.010000,46.620000,561.460000
20221003,2923.880000,90.930000,56.280000,0.360000,0,0,0,3071.450000,132.150000,601.030000,30.460000,3835.090000,194.980000,282.040000,61.440000,538.460000
20221004,2966.290000,91.300000,53.470000,0.360000,0,0,0,3111.420000,133.600000,593.820000,37.990000,3876.830000,166.240000,262.620000,58.270000,487.130000
20221005,2775.620000,90.260000,52.690000,0.360000,0,0,0,2918.930000,133.690000,587.790000,46.790000,3687.200000,166.080000,249.420000,58.170000,473.670000
20221006,2806.250000,98.550000,52.380000,0.360000,0,0,0,2957.540000,133.480000,603.020000,44.150000,3738.190000,204.750000,205.340000,32.390000,442.480000
20221007,2797.040000,102.370000,45.700000,0.360000,0,0,0,2945.470000,135.920000,593.690000,38.220000,3713.300000,165.420000,226.520000,33.990000,425.930000
20221008,2731.730000,103.260000,44.850000,0.360000,0,0,0,2880.200000,135.850000,603.290000,34.110000,3653.450000,111.100000,239.270000,34.730000,385.100000
20221009,2655.430000,93.470000,44.130000,0.360000,0,0,0,2793.390000,135.170000,598.490000,41.180000,3568.230000,48.660000,221.130000,33.540000,303.330000
20221010,2752.170000,89.550000,45.530000,0.360000,0,0,0,2887.610000,134.610000,582.290000,46.530000,3651.040000,31.736000,223.390000,25.870000,280.996000
20221011,2725.590000,84.650000,47.580000,0.360000,0,0,0,2858.180000,135.500000,587.380000,46.280000,3627.340000,40.850000,245.270000,22.120000,308.240000
20221012,2735.380000,90.000000,48.950000,0.360000,0,0,0,2874.690000,133.690000,608.490000,46.280000,3663.150000,43.040000,242.360000,25.780000,311.180000
20221013,2761.330000,88.210000,48.520000,0.360000,0,0,0,2898.420000,136.360000,599.400000,44.040000,3678.220000,57.120000,257.080000,24.220000,338.420000
20221014,2733.630000,87.950000,48.340000,0.360000,0,0,0,2870.280000,136.490000,572.080000,41.430000,3620.280000,83.520000,265.780000,35.460000,384.760000
20221015,2702.430000,88.620000,39.650000,0.360000,0,0,0,2831.060000,136.650000,555.690000,35.020000,3558.420000,87.300000,260.010000,39.590000,386.900000
20221016,2608.670000,82.160000,38.040000,0.360000,0,0,0,2729.230000,137.020000,539.930000,32.150000,3438.330000,74.880000,258.030000,33.490000,366.400000
20221017,2768.920000,79.420000,54.880000,0.360000,0,0,0,2903.580000,128.910000,541.630000,29.890000,3604.010000,55.420000,261.970000,33.220000,350.610000
20221018,2816.520000,93.090000,57.570000,0.360000,0,0,0,2967.540000,125.370000,512.240000,28.590000,3633.740000,74.410000,262.080000,33.930000,370.420000
20221019,2819.890000,95.240000,60.410000,0.360000,0,0,0,2975.900000,125.490000,505.750000,27.820000,3634.960000,75.210000,266.095000,34.830000,376.135000
20221020,2815.610000,95.300000,62.450000,0.360000,0,0,0,2973.720000,132.500000,507.320000,24.820000,3638.360000,67.840000,260.240000,26.860000,354.940000
20221021,2800.100000,93.610000,57.850000,0.360000,0,0,0,2951.920000,138.160000,490.900000,22.730000,3603.710000,88.180000,255.110000,28.540000,371.830000
20221022,2699.070000,109.290000,56.550000,0.360000,0,0,0,2865.270000,139.630000,448.000000,20.230000,3473.130000,111.450000,272.100000,33.770000,417.320000
20221023,2516.590000,107.070000,51.800000,0.360000,0,0,0,2675.820000,137.850000,446.960000,20.620000,3281.250000,79.990000,282.500000,33.130000,395.620000
20221024,2250.850000,100.990000,50.050000,0.360000,0,0,0,2402.250000,137.860000,434.810000,21.520000,2996.440000,59.740000,276.510000,35.300000,371.550000
20221025,2135.290000,97.970000,45.400000,0.360000,0,0,0,2279.020000,140.530000,435.430000,31.510000,2886.490000,93.230000,288.710000,34,415.940000
20221026,2352.680000,100.230000,53.950000,0.360000,0,0,0,2507.220000,142.640000,433.310000,25.560000,3108.730000,66.430000,284.350000,34.630000,385.410000
20221027,2544.100000,101.650000,56.180000,0.360000,0,0,0,2702.290000,141,462.150000,21.560000,3327.000000,58.880000,268.020000,31.730000,358.630000
20221028,2683.240000,101.880000,50.420000,0.360000,0,0,0,2835.900000,137.840000,451.780000,19.530000,3445.050000,66.050000,255.915000,31.450000,353.415000
20221029,2690.240000,99.560000,48.800000,0.360000,0,0,0,2838.960000,138.160000,424.670000,17.480000,3419.270000,93.650000,257.220000,31.430000,382.300000
20221030,2612.020000,96.590000,45.820000,0.360000,0,0,0,2754.790000,141.790000,383.140000,16.500000,3296.220000,98.100000,249.170000,22.960000,370.230000
20221031,2743.990000,102.120000,54.680000,0.360000,0,0,0,2901.150000,137.710000,398.210000,15.790000,3452.860000,83.510000,276.350000,35.240000,395.100000
20221101,2835.220000,109.370000,56.860000,0.360000,0,0,0,3001.810000,138.040000,405.080000,15.180000,3560.110000,70.460000,224.080000,32.920000,327.460000
20221102,2865.320000,101.510000,54.500000,0.360000,0,0,0,3021.690000,137.900000,418.320000,13.860000,3591.770000,65.490000,225.380000,32.330000,323.200000
20221103,2888.140000,93,55.190000,0.360000,0,0,0,3036.690000,137.740000,388.980000,13.450000,3576.860000,79.630000,236.520000,32.050000,348.200000
20221104,2892.630000,91.980000,54.280000,0.360000,0,0,0,3039.250000,128.160000,399.210000,13.180000,3579.800000,93.860000,253.350000,30.770000,377.980000
20221105,2897.690000,83.860000,49.350000,0.360000,0,0,0,3031.260000,125.850000,406.060000,12.510000,3575.680000,103.850000,264.310000,25.730000,393.890000
20221106,2850.500000,76.890000,46.330000,0.360000,0,0,0,2974.080000,125.940000,373.990000,11.340000,3485.350000,82.450000,233.670000,30.240000,346.360000
20221107,2977.220000,78.600000,60.770000,0.360000,0,0,0,3116.950000,114.670000,396.590000,12.660000,3640.870000,73.310000,256.980000,31.840000,362.130000
20221108,3034.380000,77.900000,61.940000,0.360000,0,0,0,3174.580000,122.490000,391.840000,11.380000,3700.290000,78.170000,240.870000,30.620000,349.660000
20221109,3051.660000,84.910000,61.870000,0.360000,0,0,0,3198.800000,124.990000,363.580000,10.660000,3698.030000,80.800000,246.300000,31.500000,358.600000
20221110,3016.400000,99.630000,58.640000,0.360000,0,0,0,3175.030000,125.260000,354.110000,9.770000,3664.170000,112.030000,246.490000,30.980000,389.500000
20221111,2990.860000,91.440000,59.870000,0.960000,0,0,0,3143.130000,124.790000,336.660000,8.990000,3613.570000,157.070000,213.020000,29.760000,399.850000
20221112,2920.070000,82.790000,55.880000,0.960000,0,0,0,3059.700000,134.570000,331.680000,9.380000,3535.330000,125.750000,222.538000,30.070000,378.358000
20221113,2825.810000,77.640000,54.500000,0.960000,0,0,0,2958.910000,134.660000,299.740000,9.550000,3402.860000,97.570000,229.930000,29.770000,357.270000
20221114,2935.290000,81.450000,60.960000,0.960000,0,0,0,3078.660000,133.570000,344.550000,8.940000,3565.720000,92.180000,226.250000,30.770000,349.200000
20221115,3001.910000,82.890000,60.250000,0.960000,0,0,0,3146.010000,133.730000,358.810000,9.090000,3647.640000,72.500000,237.020000,30.680000,340.200000
20221116,3041.480000,80.870000,59.470000,0.960000,0,0,0,3182.780000,133.620000,333.980000,8.780000,3659.160000,63.460000,260.160000,31.470000,355.090000
20221117,3037.070000,91.520000,56.060000,0.960000,0,0,0,3185.610000,132.930000,323.620000,8.320000,3650.480000,67.540000,269.940000,33.620000,371.100000
20221118,3040.100000,92.750000,61.090000,0.960000,0,0,0,3194.900000,132.970000,315.400000,8.150000,3651.420000,53.020000,262.730000,30.730000,346.480000
20221119,3014.860000,90.380000,56.660000,0.960000,0,0,0,3162.860000,134.070000,287.930000,7.730000,3592.590000,64.900000,268.100000,29.680000,362.680000
