"YYYYMM","Country","Fuel","Value"
202406,"Austria","PluginHybrid",1572
202406,"Austria","BatteryElectric",4696
202406,"Austria","Others",0
202407,"Austria","Diesel",3017
202407,"Austria","Petrol",6388
202407,"Austria","NonPluginHybrid",5358
202407,"Austria","PluginHybrid",1204
202407,"Austria","BatteryElectric",2933
202407,"Austria","Others",1
202408,"Austria","Diesel",2425
202408,"Austria","Petrol",5735
202408,"Austria","NonPluginHybrid",4822
202408,"Austria","PluginHybrid",1033
202408,"Austria","BatteryElectric",3100
202408,"Austria","Others",0
202409,"Austria","Diesel",3010
202409,"Austria","Petrol",6106
202409,"Austria","NonPluginHybrid",5271
202409,"Austria","PluginHybrid",1086
202409,"Austria","BatteryElectric",4421
202409,"Austria","Others",0
202410,"Austria","Diesel",3058
202410,"Austria","Petrol",6575
202410,"Austria","NonPluginHybrid",6974
202410,"Austria","PluginHybrid",1384
202410,"Austria","BatteryElectric",3990
202410,"Austria","Others",0
202411,"Austria","Diesel",2748
202411,"Austria","Petrol",5729
202411,"Austria","NonPluginHybrid",5711
202411,"Austria","PluginHybrid",1171
202411,"Austria","BatteryElectric",3737
202411,"Austria","Others",0
202412,"Austria","Diesel",3204
202412,"Austria","Petrol",7076
202412,"Austria","NonPluginHybrid",6151
202412,"Austria","PluginHybrid",995
202412,"Austria","BatteryElectric",4263
202412,"Austria","Others",0
202501,"Austria","Diesel",3074
202501,"Austria","Petrol",6505
202501,"Austria","NonPluginHybrid",5662
202501,"Austria","PluginHybrid",1385
202501,"Austria","BatteryElectric",3822
202501,"Austria","Others",0
202502,"Austria","Diesel",2488
202502,"Austria","Petrol",5736
202502,"Austria","NonPluginHybrid",6141
202502,"Austria","PluginHybrid",1021
202502,"Austria","BatteryElectric",4233
202502,"Austria","Others",0
202201,"Belgium","Diesel",6756.291391
202201,"Belgium","Petrol",16649.315068
202201,"Belgium","Non_PluginHybrid",2472.577010
202201,"Belgium","PluginHybrid",4883.423181
202201,"Belgium","BatteryElectric",2766.391452
202201,"Belgium","Other",425.113464
202202,"Belgium","Diesel",5830
202202,"Belgium","Petrol",16091
202202,"Belgium","Non_PluginHybrid",2470
202202,"Belgium","PluginHybrid",4484
202202,"Belgium","BatteryElectric",3068
202202,"Belgium","Other",258
202203,"Belgium","Diesel",6747
202203,"Belgium","Petrol",17918
202203,"Belgium","Non_PluginHybrid",2466
202203,"Belgium","PluginHybrid",5833
202203,"Belgium","BatteryElectric",3795
202203,"Belgium","Other",239
202204,"Belgium","Diesel",4803
202204,"Belgium","Petrol",14287
202204,"Belgium","Non_PluginHybrid",2140
202204,"Belgium","PluginHybrid",4652
202204,"Belgium","BatteryElectric",2349
202204,"Belgium","Other",171
202205,"Belgium","Diesel",4702
202205,"Belgium","Petrol",14900
202205,"Belgium","Non_PluginHybrid",2113
202205,"Belgium","PluginHybrid",4704
202205,"Belgium","BatteryElectric",2366
202205,"Belgium","Other",240
202206,"Belgium","Diesel",6276
202206,"Belgium","Petrol",17095
202206,"Belgium","Non_PluginHybrid",2767
202206,"Belgium","PluginHybrid",5486
202206,"Belgium","BatteryElectric",2843
202206,"Belgium","Other",347
202207,"Belgium","Diesel",4738
202207,"Belgium","Petrol",13467
202207,"Belgium","Non_PluginHybrid",1940
202207,"Belgium","PluginHybrid",3754
202207,"Belgium","BatteryElectric",2004
202207,"Belgium","Other",258
202208,"Belgium","Diesel",4602
202208,"Belgium","Petrol",14685
202208,"Belgium","Non_PluginHybrid",2352
202208,"Belgium","PluginHybrid",4264
202208,"Belgium","BatteryElectric",2848
202208,"Belgium","Other",166
202209,"Belgium","Diesel",4086
202209,"Belgium","Petrol",15199
202209,"Belgium","Non_PluginHybrid",2647
202209,"Belgium","PluginHybrid",5048
202209,"Belgium","BatteryElectric",3797
202209,"Belgium","Other",248
202210,"Belgium","Diesel",4573
202210,"Belgium","Petrol",14340
202210,"Belgium","Non_PluginHybrid",2425
202210,"Belgium","PluginHybrid",5416
202210,"Belgium","BatteryElectric",3489
202210,"Belgium","Other",208
202211,"Belgium","Diesel",3857
202211,"Belgium","Petrol",13709
202211,"Belgium","Non_PluginHybrid",1958
202211,"Belgium","PluginHybrid",6196
202211,"Belgium","BatteryElectric",3797
202211,"Belgium","Other",261
202212,"Belgium","Diesel",3017
202212,"Belgium","Petrol",10654
202212,"Belgium","Non_PluginHybrid",1678
202212,"Belgium","PluginHybrid",4547
202212,"Belgium","BatteryElectric",4497
202212,"Belgium","Other",191
202301,"Belgium","Diesel",5101
202301,"Belgium","Petrol",18231
202301,"Belgium","Non_PluginHybrid",3291
202301,"Belgium","PluginHybrid",7247
202301,"Belgium","BatteryElectric",5696
202301,"Belgium","Other",281
202302,"Belgium","Diesel",4353
202302,"Belgium","Petrol",19313
202302,"Belgium","Non_PluginHybrid",3371
202302,"Belgium","PluginHybrid",6878
202302,"Belgium","BatteryElectric",5624
202302,"Belgium","Other",344
202303,"Belgium","Diesel",5335
202303,"Belgium","Petrol",24775
202303,"Belgium","Non_PluginHybrid",3332
202303,"Belgium","PluginHybrid",8450
202303,"Belgium","BatteryElectric",9459
202303,"Belgium","Other",403
202304,"Belgium","Diesel",3970
202304,"Belgium","Petrol",18599
202304,"Belgium","Non_PluginHybrid",2650
202304,"Belgium","PluginHybrid",7770
202304,"Belgium","BatteryElectric",6486
202304,"Belgium","Other",397
202305,"Belgium","Diesel",3596
202305,"Belgium","Petrol",18305
202305,"Belgium","Non_PluginHybrid",2987
202305,"Belgium","PluginHybrid",8875
202305,"Belgium","BatteryElectric",7194
202305,"Belgium","Other",402
202306,"Belgium","Diesel",4361
202306,"Belgium","Petrol",21877
202306,"Belgium","Non_PluginHybrid",4197
202306,"Belgium","PluginHybrid",11716
202306,"Belgium","BatteryElectric",9119
202306,"Belgium","Other",490
202307,"Belgium","Diesel",2784
202307,"Belgium","Petrol",13822
202307,"Belgium","Non_PluginHybrid",2664
202307,"Belgium","PluginHybrid",8428
202307,"Belgium","BatteryElectric",6731
202307,"Belgium","Other",240
202308,"Belgium","Diesel",2558
202308,"Belgium","Petrol",13647
202308,"Belgium","Non_PluginHybrid",2562
202308,"Belgium","PluginHybrid",8639
202308,"Belgium","BatteryElectric",9241
202308,"Belgium","Other",151
202309,"Belgium","Diesel",2996
202309,"Belgium","Petrol",15166
202309,"Belgium","Non_PluginHybrid",2792
202309,"Belgium","PluginHybrid",8652
202309,"Belgium","BatteryElectric",9146
202309,"Belgium","Other",154
202310,"Belgium","Diesel",2464
202310,"Belgium","Petrol",14486
202310,"Belgium","Non_PluginHybrid",3540
202310,"Belgium","PluginHybrid",9218
202310,"Belgium","BatteryElectric",8628
202310,"Belgium","Other",224
202311,"Belgium","Diesel",2640
202311,"Belgium","Petrol",13046
202311,"Belgium","Non_PluginHybrid",3141
202311,"Belgium","PluginHybrid",8908
202311,"Belgium","BatteryElectric",9499
202311,"Belgium","Other",318
202312,"Belgium","Diesel",1554
202312,"Belgium","Petrol",9753
202312,"Belgium","Non_PluginHybrid",2314
202312,"Belgium","PluginHybrid",5443
202312,"Belgium","BatteryElectric",6462
202312,"Belgium","Other",189
202401,"Belgium","Diesel",2803
202401,"Belgium","Petrol",17461
202401,"Belgium","Non_PluginHybrid",4170
202401,"Belgium","PluginHybrid",11972
202401,"Belgium","BatteryElectric",9995
202401,"Belgium","Other",266
202402,"Belgium","Diesel",2338
202402,"Belgium","Petrol",18918
202402,"Belgium","Non_PluginHybrid",4282
202402,"Belgium","PluginHybrid",8385
202402,"Belgium","BatteryElectric",9385
202402,"Belgium","Other",415
202403,"Belgium","Diesel",2267
202403,"Belgium","Petrol",18858
202403,"Belgium","Non_PluginHybrid",4321
202403,"Belgium","PluginHybrid",7160
202403,"Belgium","BatteryElectric",11711
202403,"Belgium","Other",434
202404,"Belgium","Diesel",2197
202404,"Belgium","Petrol",17943
202404,"Belgium","Non_PluginHybrid",3595
202404,"Belgium","PluginHybrid",6404
202404,"Belgium","BatteryElectric",9181
202404,"Belgium","Other",379
202405,"Belgium","Diesel",2245
202405,"Belgium","Petrol",17271
202405,"Belgium","Non_PluginHybrid",3110
202405,"Belgium","PluginHybrid",5624
202405,"Belgium","BatteryElectric",10418
202405,"Belgium","Other",239
202406,"Belgium","Diesel",2283
202406,"Belgium","Petrol",22603
202406,"Belgium","Non_PluginHybrid",4802
202406,"Belgium","PluginHybrid",5950
202406,"Belgium","BatteryElectric",13714
202406,"Belgium","Other",310
202407,"Belgium","Diesel",1572
202407,"Belgium","Petrol",13630
202407,"Belgium","Non_PluginHybrid",2709
202407,"Belgium","PluginHybrid",4333
202407,"Belgium","BatteryElectric",9706
202407,"Belgium","Other",201
202408,"Belgium","Diesel",1345
202408,"Belgium","Petrol",11533
202408,"Belgium","Non_PluginHybrid",2510
202408,"Belgium","PluginHybrid",3723
202408,"Belgium","BatteryElectric",10027
202408,"Belgium","Other",195
202409,"Belgium","Diesel",1098
202409,"Belgium","Petrol",11775
202409,"Belgium","Non_PluginHybrid",2875
202409,"Belgium","PluginHybrid",3566
202409,"Belgium","BatteryElectric",12142
202409,"Belgium","Other",220
202410,"Belgium","Diesel",1476
202410,"Belgium","Petrol",14068
202410,"Belgium","Non_PluginHybrid",3364
202410,"Belgium","PluginHybrid",4503
202410,"Belgium","BatteryElectric",12738
202410,"Belgium","Other",298
202411,"Belgium","Diesel",1331
202411,"Belgium","Petrol",12755
202411,"Belgium","Non_PluginHybrid",2728
202411,"Belgium","PluginHybrid",3441
202411,"Belgium","BatteryElectric",11247
202411,"Belgium","Other",323
202412,"Belgium","Diesel",913
202412,"Belgium","Petrol",10419
202412,"Belgium","Non_PluginHybrid",2408
202412,"Belgium","PluginHybrid",2018
202412,"Belgium","BatteryElectric",7439
202412,"Belgium","Other",240
202501,"Belgium","Diesel",1535
202501,"Belgium","Petrol",16600
202501,"Belgium","Non_PluginHybrid",4458
202501,"Belgium","PluginHybrid",3996
202501,"Belgium","BatteryElectric",13712
202501,"Belgium","Other",293
202502,"Belgium","Diesel",1121
202502,"Belgium","Petrol",17280
202502,"Belgium","Non_PluginHybrid",5383
202502,"Belgium","PluginHybrid",3070
202502,"Belgium","BatteryElectric",13040
202502,"Belgium","Other",267
201201,"Brazil","Diesel",16687
201201,"Brazil","Petrol",24554
201201,"Brazil","NonPluginHybrid",0
201201,"Brazil","PluginHybrid",0
201201,"Brazil","BatteryElectric",9
201201,"Brazil","Ethanol_Petrol",211422
201202,"Brazil","Diesel",11819
201202,"Brazil","Petrol",21040
201202,"Brazil","NonPluginHybrid",0
201202,"Brazil","PluginHybrid",0
201202,"Brazil","BatteryElectric",16
201202,"Brazil","Ethanol_Petrol",202970
201203,"Brazil","Diesel",13138
201203,"Brazil","Petrol",26766
201203,"Brazil","NonPluginHybrid",0
201203,"Brazil","PluginHybrid",0
201203,"Brazil","BatteryElectric",7
201203,"Brazil","Ethanol_Petrol",243878
201204,"Brazil","Diesel",11035
201204,"Brazil","Petrol",23948
201204,"Brazil","NonPluginHybrid",0
201204,"Brazil","PluginHybrid",0
201204,"Brazil","BatteryElectric",3
201204,"Brazil","Ethanol_Petrol",209603
201205,"Brazil","Diesel",15660
201205,"Brazil","Petrol",25007
201205,"Brazil","NonPluginHybrid",0
201205,"Brazil","PluginHybrid",0
201205,"Brazil","BatteryElectric",13
201205,"Brazil","Ethanol_Petrol",233619
201206,"Brazil","Diesel",16177
201206,"Brazil","Petrol",23218
201206,"Brazil","NonPluginHybrid",0
201206,"Brazil","PluginHybrid",0
201206,"Brazil","BatteryElectric",23
201206,"Brazil","Ethanol_Petrol",301201
201207,"Brazil","Diesel",17932
201207,"Brazil","Petrol",23876
201207,"Brazil","NonPluginHybrid",0
201207,"Brazil","PluginHybrid",0
201207,"Brazil","BatteryElectric",5
201207,"Brazil","Ethanol_Petrol",309415
201208,"Brazil","Diesel",20134
201208,"Brazil","Petrol",27034
201208,"Brazil","NonPluginHybrid",0
201208,"Brazil","PluginHybrid",0
201208,"Brazil","BatteryElectric",3
201208,"Brazil","Ethanol_Petrol",358307
201209,"Brazil","Diesel",16550
201209,"Brazil","Petrol",20789
201209,"Brazil","NonPluginHybrid",0
201209,"Brazil","PluginHybrid",0
201209,"Brazil","BatteryElectric",2
201209,"Brazil","Ethanol_Petrol",240344
201210,"Brazil","Diesel",19455
201210,"Brazil","Petrol",20689
201210,"Brazil","NonPluginHybrid",0
201210,"Brazil","PluginHybrid",0
201210,"Brazil","BatteryElectric",2
201210,"Brazil","Ethanol_Petrol",286885
201211,"Brazil","Diesel",17404
201211,"Brazil","Petrol",18277
201211,"Brazil","NonPluginHybrid",0
201211,"Brazil","PluginHybrid",0
201211,"Brazil","BatteryElectric",18
201211,"Brazil","Ethanol_Petrol",261382
201212,"Brazil","Diesel",21286
201212,"Brazil","Petrol",18717
201212,"Brazil","NonPluginHybrid",0
201212,"Brazil","PluginHybrid",0
201212,"Brazil","BatteryElectric",16
201212,"Brazil","Ethanol_Petrol",303848
201301,"Brazil","Diesel",18174
201301,"Brazil","Petrol",16470
201301,"Brazil","NonPluginHybrid",0
201301,"Brazil","PluginHybrid",0
201301,"Brazil","BatteryElectric",45
201301,"Brazil","Ethanol_Petrol",262500
201302,"Brazil","Diesel",13841
201302,"Brazil","Petrol",12085
201302,"Brazil","NonPluginHybrid",0
201302,"Brazil","PluginHybrid",0
201302,"Brazil","BatteryElectric",22
201302,"Brazil","Ethanol_Petrol",196783
201303,"Brazil","Diesel",16838
201303,"Brazil","Petrol",12900
201303,"Brazil","NonPluginHybrid",0
201303,"Brazil","PluginHybrid",0
201303,"Brazil","BatteryElectric",53
201303,"Brazil","Ethanol_Petrol",238798
201304,"Brazil","Diesel",19084
201304,"Brazil","Petrol",16832
201304,"Brazil","NonPluginHybrid",0
201304,"Brazil","PluginHybrid",0
201304,"Brazil","BatteryElectric",50
201304,"Brazil","Ethanol_Petrol",281017
201305,"Brazil","Diesel",18490
201305,"Brazil","Petrol",15520
201305,"Brazil","NonPluginHybrid",0
201305,"Brazil","PluginHybrid",0
201305,"Brazil","BatteryElectric",12
201305,"Brazil","Ethanol_Petrol",266921
201306,"Brazil","Diesel",18830
201306,"Brazil","Petrol",14782
201306,"Brazil","NonPluginHybrid",0
201306,"Brazil","PluginHybrid",0
201306,"Brazil","BatteryElectric",29
201306,"Brazil","Ethanol_Petrol",269444
201307,"Brazil","Diesel",19968
201307,"Brazil","Petrol",16426
201307,"Brazil","NonPluginHybrid",0
201307,"Brazil","PluginHybrid",0
201307,"Brazil","BatteryElectric",65
201307,"Brazil","Ethanol_Petrol",287838
201308,"Brazil","Diesel",18758
201308,"Brazil","Petrol",16033
201308,"Brazil","NonPluginHybrid",0
201308,"Brazil","PluginHybrid",0
201308,"Brazil","BatteryElectric",45
201308,"Brazil","Ethanol_Petrol",278169
201309,"Brazil","Diesel",18750
201309,"Brazil","Petrol",15145
201309,"Brazil","NonPluginHybrid",0
201309,"Brazil","PluginHybrid",0
201309,"Brazil","BatteryElectric",23
201309,"Brazil","Ethanol_Petrol",260499
201310,"Brazil","Diesel",20172
201310,"Brazil","Petrol",17795
201310,"Brazil","NonPluginHybrid",0
201310,"Brazil","PluginHybrid",0
201310,"Brazil","BatteryElectric",39
201310,"Brazil","Ethanol_Petrol",275871
201311,"Brazil","Diesel",17799
201311,"Brazil","Petrol",16755
201311,"Brazil","NonPluginHybrid",0
201311,"Brazil","PluginHybrid",0
201311,"Brazil","BatteryElectric",52
201311,"Brazil","Ethanol_Petrol",253941
201312,"Brazil","Diesel",20478
201312,"Brazil","Petrol",18366
201312,"Brazil","NonPluginHybrid",0
201312,"Brazil","PluginHybrid",0
201312,"Brazil","BatteryElectric",56
201312,"Brazil","Ethanol_Petrol",297333
201401,"Brazil","Diesel",17378
201401,"Brazil","Petrol",17064
201401,"Brazil","NonPluginHybrid",0
201401,"Brazil","PluginHybrid",0
201401,"Brazil","BatteryElectric",93
201401,"Brazil","Ethanol_Petrol",265570
201402,"Brazil","Diesel",15042
201402,"Brazil","Petrol",14891
201402,"Brazil","NonPluginHybrid",0
201402,"Brazil","PluginHybrid",0
201402,"Brazil","BatteryElectric",61
201402,"Brazil","Ethanol_Petrol",216144
201403,"Brazil","Diesel",14774
201403,"Brazil","Petrol",13144
201403,"Brazil","NonPluginHybrid",0
201403,"Brazil","PluginHybrid",0
201403,"Brazil","BatteryElectric",65
201403,"Brazil","Ethanol_Petrol",201145
201404,"Brazil","Diesel",18105
201404,"Brazil","Petrol",16010
201404,"Brazil","NonPluginHybrid",0
201404,"Brazil","PluginHybrid",0
201404,"Brazil","BatteryElectric",53
201404,"Brazil","Ethanol_Petrol",245955
201405,"Brazil","Diesel",18542
201405,"Brazil","Petrol",15875
201405,"Brazil","NonPluginHybrid",0
201405,"Brazil","PluginHybrid",0
201405,"Brazil","BatteryElectric",94
201405,"Brazil","Ethanol_Petrol",243898
201406,"Brazil","Diesel",15612
201406,"Brazil","Petrol",13864
201406,"Brazil","NonPluginHybrid",0
201406,"Brazil","PluginHybrid",0
201406,"Brazil","BatteryElectric",52
201406,"Brazil","Ethanol_Petrol",221487
201407,"Brazil","Diesel",18133
201407,"Brazil","Petrol",14952
201407,"Brazil","NonPluginHybrid",0
201407,"Brazil","PluginHybrid",0
201407,"Brazil","BatteryElectric",61
